,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
407,0.0014260076,-0.008465721,0.010191247,0.009274006,0.012173116,0.027513504,0.896303,0.080249846,0.023447186
408,0.0015788935,-0.008828654,0.011636928,0.00944227,0.012389898,0.02786827,0.89550126,0.0807484,0.023750324
409,0.0015167259,-0.0072320243,0.011930481,0.009449005,0.012365878,0.027876735,0.89546657,0.0807733,0.02376013
410,0.0016192459,-0.006562962,0.01152049,0.009398639,0.012287736,0.027775168,0.8957111,0.08064421,0.023644624
411,0.0016606711,-0.005424722,0.010008931,0.009251893,0.012078047,0.027477384,0.8964111,0.08024766,0.02334119
412,0.002367463,-0.011482432,0.0102698505,0.009300113,0.012264669,0.027600825,0.8962328,0.08035303,0.023414096
413,0.001734402,-0.008738085,0.010631815,0.009187579,0.012072206,0.027296782,0.8967434,0.07999604,0.02326052
414,0.002329614,-0.014913066,0.013190478,0.009580553,0.012697101,0.028161407,0.8949053,0.08109734,0.023997327
415,0.0030221604,-0.022996888,0.018000245,0.010268092,0.01376617,0.029644668,0.89179385,0.08288791,0.025318325
416,0.0025964044,-0.022090986,0.02211611,0.010792434,0.014422178,0.030697942,0.88941735,0.08423375,0.026348932
417,0.0024682544,-0.020121261,0.026075125,0.011427343,0.015178442,0.0319947,0.8866342,0.085870415,0.02749536
418,0.0027904175,-0.019271597,0.028432831,0.012028992,0.015920639,0.033299685,0.88412464,0.08734389,0.028531462
419,0.004102554,-0.02717878,0.03148073,0.012929678,0.017289877,0.035250664,0.8805679,0.08940245,0.030029632
420,0.0044210814,-0.029283091,0.033749044,0.013524711,0.018110573,0.036473274,0.87823945,0.0907358,0.031024724
421,0.0044093393,-0.028262094,0.035153463,0.013838053,0.018475592,0.03709209,0.8770188,0.09144168,0.03153941
422,0.0045659207,-0.030313894,0.034248054,0.01356411,0.018192232,0.036536098,0.87809604,0.09082085,0.031083075
423,0.0049755834,-0.03476794,0.037348077,0.01415056,0.019090831,0.03766638,0.875863,0.09207226,0.032064743
424,0.00356796,-0.024854943,0.03246583,0.013555586,0.017988622,0.036545813,0.87802935,0.09089818,0.031072518
425,0.004257586,-0.029281452,0.03280416,0.013565838,0.018155992,0.036605358,0.87807345,0.0908297,0.03109677
426,0.0043678544,-0.026489422,0.034354538,0.014016211,0.01863861,0.03752446,0.87631565,0.091888644,0.03179571
427,0.0046054386,-0.025272235,0.034464896,0.014183462,0.018814206,0.037917674,0.87570876,0.09225278,0.03203845
428,0.00446048,-0.022141412,0.03222944,0.013758719,0.01817441,0.037096202,0.87732005,0.09138372,0.03129619
429,0.002871301,-0.012969836,0.023270622,0.0118611455,0.015511513,0.033159614,0.8848036,0.08712924,0.028067142
430,0.0025918745,-0.0077209314,0.016680464,0.011120439,0.014434576,0.03172034,0.88792616,0.08541429,0.02665952
431,0.0039885305,-0.016754702,0.01588738,0.01110208,0.014646828,0.03177142,0.8881155,0.085303344,0.026581202
432,0.0032694004,-0.016805157,0.014696002,0.0104548335,0.0138421655,0.03025347,0.8909328,0.08354431,0.025522908
433,0.0024433397,-0.017230973,0.01533176,0.01008594,0.013394773,0.029304981,0.89256454,0.08246637,0.024969095
434,0.002795782,-0.021935895,0.020496741,0.010742247,0.014349401,0.030657649,0.8896449,0.08413966,0.026215348
435,0.0022457503,-0.019878969,0.023151949,0.011016548,0.014654756,0.031170905,0.8884044,0.08481225,0.026783366
436,0.002990272,-0.023601517,0.027368754,0.011897624,0.015871465,0.03304565,0.8846894,0.08699364,0.028316982
437,0.0028890036,-0.019567296,0.028869927,0.012312114,0.016283095,0.033926725,0.8829536,0.088035576,0.029010825
438,0.004238572,-0.026960298,0.030400068,0.012923479,0.017270148,0.035295367,0.88059676,0.089421846,0.029981367
439,0.005009856,-0.034325257,0.03310512,0.013471305,0.01819712,0.036404192,0.8784995,0.09059269,0.030907804
440,0.0044222735,-0.03210132,0.03570378,0.01367718,0.018398762,0.0366984,0.8776466,0.09102032,0.03133304
441,0.003577318,-0.028960958,0.0339175,0.01289475,0.017302096,0.03500247,0.8806566,0.08926946,0.03007385
442,0.0034547113,-0.026434943,0.0362826,0.013459623,0.017953038,0.0361557,0.8784168,0.09053025,0.031052988
443,0.0050682686,-0.030933633,0.041588396,0.014587462,0.019570231,0.038422167,0.8741579,0.093015775,0.03282623
444,0.0043838285,-0.024076596,0.04006754,0.014583886,0.01931727,0.038459837,0.87409604,0.09312492,0.032779038
445,0.004606869,-0.021094427,0.038339525,0.014708161,0.01936549,0.038868785,0.8736872,0.09341152,0.03290131
446,0.0036455058,-0.013620629,0.02466932,0.013436139,0.017475665,0.03673911,0.8784921,0.09085628,0.030651584
447,0.0050428174,-0.02006583,0.023712173,0.013223469,0.017405987,0.03636819,0.8794403,0.09037221,0.03018749
448,0.0034610294,-0.016626969,0.01624079,0.010915816,0.014415562,0.031290054,0.88889146,0.084782906,0.026325664
449,0.0027287267,-0.019825801,0.015449196,0.010229766,0.013637781,0.029654741,0.8919302,0.082840815,0.02522902
