,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
106,-0.0034070015,0.0013178214,-0.002007544,0.017728567,0.0066387653,0.008047402,0.0234396,0.67212206,0.30443838
107,-0.0034073293,0.0010770559,-0.001916647,0.017706811,0.0066291094,0.008025825,0.023403723,0.67233455,0.30426174
108,-0.0036857128,0.0008661598,-0.002025947,0.017847896,0.0066931844,0.00809139,0.023517996,0.6719957,0.30448627
109,-0.0036548078,0.00093752146,-0.0020641685,0.017823935,0.006680846,0.008087516,0.023504386,0.6719907,0.304505
110,-0.0034878254,0.0007599145,-0.0018583685,0.017684579,0.0066164136,0.008006215,0.02336167,0.67253524,0.30410305
111,-0.0031044185,0.00025155395,-0.0013128817,0.017309189,0.006441951,0.007790625,0.022976032,0.6739781,0.30304593
112,-0.0027674437,0.00059337914,-0.0011541694,0.017165959,0.0063784122,0.00771755,0.022853445,0.67434967,0.30279687
113,-0.0029741526,0.00073873997,-0.0013231933,0.017312586,0.0064460635,0.0077950954,0.022995947,0.67381454,0.3031896
114,-0.0031399727,0.0008974895,-0.0015211999,0.017456114,0.006512344,0.007875085,0.02313922,0.6732818,0.30357897
115,-0.0030211806,0.0010479763,-0.0015807599,0.017397583,0.0064843893,0.007862806,0.023107475,0.6733106,0.303582
116,-0.003902167,0.0027534887,-0.0030765533,0.018267393,0.006887436,0.008408427,0.024053654,0.6695368,0.30640954
117,-0.004744321,0.0024492964,-0.0036345273,0.018891215,0.0071830153,0.008731246,0.024623148,0.6678167,0.30756018
118,-0.0053358376,0.0028139576,-0.0041185766,0.019408405,0.007430911,0.009006619,0.025110584,0.66618097,0.30870846
119,-0.005741328,0.002745986,-0.0044122487,0.019685864,0.007560909,0.009157598,0.02536012,0.6653732,0.30926672
120,-0.0060199797,0.0016739592,-0.004237458,0.019654036,0.007540345,0.009111047,0.025266629,0.66591895,0.30881444
121,-0.006521553,0.0012547076,-0.0044683814,0.01993817,0.0076714754,0.009249568,0.025489068,0.6652963,0.30921465
122,-0.0069182813,0.0017316192,-0.0050319135,0.02029723,0.007838905,0.009476781,0.025848737,0.6639408,0.31021047
123,-0.0074510574,0.0015508533,-0.0053556263,0.02069664,0.008029759,0.009681642,0.026187902,0.6629411,0.310871
124,-0.0075672865,0.0020654574,-0.0056863576,0.020890057,0.008122385,0.00981313,0.026397388,0.6621202,0.31148243
125,-0.0062960386,0.0013278276,-0.004323408,0.019726515,0.0075684786,0.009145081,0.025304604,0.6658074,0.30888793
126,-0.004381925,0.0008664727,-0.0027908385,0.018382967,0.0069411993,0.008403301,0.024049072,0.670186,0.305765
127,-0.004629582,0.0003118515,-0.002701819,0.018403947,0.0069479346,0.008394957,0.024029471,0.6703602,0.30561033
128,-0.0048188567,0.0016487017,-0.0033268481,0.018746495,0.007109463,0.008620024,0.02442084,0.6686614,0.30691776
129,-0.004165143,0.0013192743,-0.0026158243,0.018225431,0.006868303,0.008321524,0.023915578,0.6704695,0.3056149
130,-0.0049218237,0.0034430698,-0.0040874034,0.019146204,0.0073025227,0.008898675,0.024907436,0.6665642,0.3085284
